ID	name	rank1	rank2	metric1	metric2
c81670_g1	c81670_g1	12822	3344	-0.073695606	0.105108851
c89110_g2	c89110_g2	12823	12811	-0.073707842	-0.121207251
c92084_g1	c92084_g1	12824	11082	-0.073742168	-0.068377993
c85526_g2	c85526_g2	12825	11189	-0.073755947	-0.071057859
c84658_g1	c84658_g1	12826	6971	-0.073871996	0.019904418
c87537_g1	c87537_g1	12827	5147	-0.073874035	0.05731127
c91184_g5	c91184_g5	12828	3868	-0.073931049	0.089005771
c93120_g1	c93120_g1	12829	6054	-0.073941544	0.038572316
c89402_g5	c89402_g5	12830	15174	-0.073954934	-0.300504601
c87575_g1	c87575_g1	12831	5853	-0.073982434	0.042564938
c96718_g2	c96718_g2	12832	2006	-0.073984691	0.159047305
c94956_g4	c94956_g4	12833	11615	-0.073993197	-0.08272324
c88559_g1	c88559_g1	12834	6502	-0.074094677	0.029429134
c94642_g1	c94642_g1	12835	5014	-0.074107613	0.060196289
c96675_g7	c96675_g7	12836	10429	-0.07411983	-0.052480225
c94781_g6	c94781_g6	12837	9519	-0.07416266	-0.032179689
c86151_g3	c86151_g3	12838	12726	-0.074196556	-0.11739189
c94687_g1	c94687_g1	12839	9990	-0.074229371	-0.042547064
c93564_g7	c93564_g7	12840	12926	-0.074302858	-0.125960881
c94171_g3	c94171_g3	12841	4757	-0.074376966	0.06583359
c87901_g10	c87901_g10	12842	6363	-0.074388161	0.032458956
c86701_g13	c86701_g13	12843	14001	-0.074407591	-0.180757352
c82947_g2	c82947_g2	12844	4668	-0.07442124	0.067841258
c89056_g13	c89056_g13	12845	864	-0.074436764	0.270115515
c88783_g7	c88783_g7	12846	4946	-0.07443805	0.06179775
c94099_g6	c94099_g6	12847	4954	-0.074457975	0.061558975
c89945_g8	c89945_g8	12848	14505	-0.074506478	-0.222187287
c92137_g1	c92137_g1	12849	4465	-0.074511217	0.072998745
c86292_g2	c86292_g2	12850	603	-0.074525546	0.328115406
c88046_g3	c88046_g3	12851	10068	-0.074528573	-0.044499993
c95824_g11	c95824_g11	12852	10669	-0.07456234	-0.058732732
c95579_g5	c95579_g5	12853	4657	-0.074580179	0.067941055
c71168_g1	c71168_g1	12854	4888	-0.074623147	0.062796945
c92380_g5	c92380_g5	12855	5838	-0.074756132	0.042979699
c93157_g5	c93157_g5	12856	15357	-0.07478473	-0.340307452
c93329_g7	c93329_g7	12857	7375	-0.074859859	0.012457265
c97158_g4	c97158_g4	12858	7197	-0.074878204	0.015956008
c96744_g9	c96744_g9	12859	15996	-0.074889249	-0.718587796
c94598_g3	c94598_g3	12860	12880	-0.074889405	-0.124127416
c94582_g3	c94582_g3	12861	8923	-0.074915203	-0.019157492
c95469_g6	c95469_g6	12862	1674	-0.07492163	0.18037919
c87039_g2	c87039_g2	12863	13006	-0.07492298	-0.128904664
c91803_g12	c91803_g12	12864	13653	-0.074945485	-0.159896831
c87501_g4	c87501_g4	12865	2238	-0.075059771	0.146809488
c87391_g1	c87391_g1	12866	7882	-0.075060025	0.002649683
c90638_g5	c90638_g5	12867	6266	-0.075154481	0.034255657
c85566_g1	c85566_g1	12868	9587	-0.075166449	-0.033788895
c84040_g2	c84040_g2	12869	10206	-0.075190818	-0.04781187
c55815_g1	c55815_g1	12870	4811	-0.075201132	0.064543886
c92713_g1	c92713_g1	12871	8900	-0.075206142	-0.018574741
c91339_g3	c91339_g3	12872	12992	-0.075218595	-0.128365314
c97363_g1	c97363_g1	12873	11821	-0.075261237	-0.088938125
c95091_g4	c95091_g4	12874	7678	-0.075272565	0.006467176
c97040_g7	c97040_g7	12875	7376	-0.075275278	0.012443255
c96082_g1	c96082_g1	12876	11973	-0.075294567	-0.09342769
c87105_g2	c87105_g2	12877	5206	-0.075321024	0.056024709
c89409_g1	c89409_g1	12878	1498	-0.075333978	0.194403427
c94608_g1	c94608_g1	12879	8252	-0.07534837	-0.004898769
c87719_g1	c87719_g1	12880	12255	-0.075370602	-0.101949256
c86957_g1	c86957_g1	12881	9777	-0.075387562	-0.038282011
c93014_g6	c93014_g6	12882	13507	-0.075440322	-0.151428146
c89190_g3	c89190_g3	12883	6226	-0.075449719	0.035088722
c84388_g1	c84388_g1	12884	9154	-0.07547004	-0.024519515
c90389_g3	c90389_g3	12885	9315	-0.075502942	-0.027709161
c90729_g1	c90729_g1	12886	6911	-0.075527025	0.020889565
c87803_g3	c87803_g3	12887	4560	-0.075606296	0.070553761
c86767_g7	c86767_g7	12888	7009	-0.075611832	0.019171171
c97055_g2	c97055_g2	12889	13367	-0.075662751	-0.144638126
c89051_g4	c89051_g4	12890	15369	-0.075730926	-0.343210895
c94616_g3	c94616_g3	12891	10739	-0.075754255	-0.060486367
c76487_g1	c76487_g1	12892	4013	-0.075791844	0.084826708
c86680_g1	c86680_g1	12893	4109	-0.075856447	0.082569095
c91380_g5	c91380_g5	12894	14230	-0.075899677	-0.198648216
c89626_g4	c89626_g4	12895	14991	-0.075908315	-0.271240492
c92151_g1	c92151_g1	12896	4229	-0.075912832	0.079673511
c90289_g1	c90289_g1	12897	9345	-0.075946507	-0.028345944
c91615_g2	c91615_g2	12898	7211	-0.075954435	0.015634239
c83354_g2	c83354_g2	12899	9728	-0.075979033	-0.036979114
c90730_g10	c90730_g10	12900	5487	-0.075979344	0.050150094
c90756_g5	c90756_g5	12901	3903	-0.07601929	0.087938562
c95447_g1	c95447_g1	12902	945	-0.07606317	0.259469353
c84156_g2	c84156_g2	12903	5517	-0.07607014	0.049503929
c86999_g1	c86999_g1	12904	3041	-0.07617406	0.115286461
c96517_g1	c96517_g1	12905	12973	-0.076191275	-0.127737039
c94582_g5	c94582_g5	12906	2625	-0.076211411	0.130530975
c90638_g11	c90638_g11	12907	11772	-0.076232893	-0.087427314
c93442_g4	c93442_g4	12908	10676	-0.076238654	-0.059083528
c82118_g3	c82118_g3	12909	7777	-0.076253336	0.004699892
c86432_g3	c86432_g3	12910	6027	-0.07626349	0.039168956
c96949_g2	c96949_g2	12911	7075	-0.076276752	0.01806015
c95521_g3	c95521_g3	12912	13338	-0.076338913	-0.14292568
c87507_g4	c87507_g4	12913	12082	-0.07636305	-0.096657328
c87503_g4	c87503_g4	12914	14407	-0.076387755	-0.212028488
c90485_g1	c90485_g1	12915	322	-0.076429006	0.453169369
c87390_g3	c87390_g3	12916	9473	-0.07645199	-0.031109548
c85468_g1	c85468_g1	12917	13541	-0.076570464	-0.153804201
c85463_g4	c85463_g4	12918	14380	-0.076595508	-0.210262284
c84556_g1	c84556_g1	12919	11966	-0.076611286	-0.093040287
c94125_g2	c94125_g2	12920	9072	-0.076661433	-0.022699305
c87118_g7	c87118_g7	12921	13395	-0.076787875	-0.14582315
c97600_g1	c97600_g1	12922	11060	-0.076789008	-0.067927583
c85712_g1	c85712_g1	12923	15137	-0.076901259	-0.293846397
c94225_g4	c94225_g4	12924	7544	-0.076935983	0.009467639
c89797_g3	c89797_g3	12925	9552	-0.076945692	-0.032944257
c94027_g4	c94027_g4	12926	13434	-0.07694667	-0.148019937
c87718_g1	c87718_g1	12927	1565	-0.077041529	0.18785694
c92924_g8	c92924_g8	12928	11094	-0.077094636	-0.068767456
c84610_g1	c84610_g1	12929	12740	-0.0771196	-0.118153578
c84436_g1	c84436_g1	12930	994	-0.077155136	0.250086823
c85232_g9	c85232_g9	12931	746	-0.077173876	0.295859597
c89639_g13	c89639_g13	12932	10452	-0.07720776	-0.052986861
c97328_g7	c97328_g7	12933	15128	-0.077221601	-0.293043725
c88129_g3	c88129_g3	12934	4296	-0.077230488	0.077284207
c94058_g2	c94058_g2	12935	13802	-0.077265858	-0.168533791
c79818_g3	c79818_g3	12936	3317	-0.077287235	0.105929986
c96429_g7	c96429_g7	12937	937	-0.077310845	0.260282555
c89023_g6	c89023_g6	12938	8324	-0.077314369	-0.00638404
c95425_g4	c95425_g4	12939	4857	-0.077346538	0.063498334
c93923_g3	c93923_g3	12940	2988	-0.077373897	0.117406151
c95318_g2	c95318_g2	12941	8590	-0.077382836	-0.012174818
c95523_g2	c95523_g2	12942	10979	-0.077436176	-0.066151427
c89132_g3	c89132_g3	12943	8773	-0.077452656	-0.016022363
c95345_g5	c95345_g5	12944	2652	-0.077479447	0.12947205
c92758_g2	c92758_g2	12945	3809	-0.077500369	0.090522502
c89579_g3	c89579_g3	12946	12192	-0.07756237	-0.099911296
c97567_g5	c97567_g5	12947	13158	-0.077576239	-0.135101354
c92718_g4	c92718_g4	12948	14502	-0.077579125	-0.221749813
c91480_g1	c91480_g1	12949	7959	-0.077701467	0.000847784
c87142_g9	c87142_g9	12950	4360	-0.077781188	0.075485222
c82182_g1	c82182_g1	12951	6591	-0.077781481	0.027299184
c81643_g2	c81643_g2	12952	1268	-0.077826559	0.216364788
c87278_g5	c87278_g5	12953	1752	-0.077915906	0.175386897
c88948_g2	c88948_g2	12954	366	-0.077941378	0.42691932
c94484_g1	c94484_g1	12955	10420	-0.077958575	-0.052269969
c88375_g3	c88375_g3	12956	6571	-0.077982676	0.027885996
c88238_g1	c88238_g1	12957	1673	-0.078031509	0.180461232
c91806_g1	c91806_g1	12958	567	-0.078079459	0.336623794
c81132_g1	c81132_g1	12959	3358	-0.078114861	0.104774539
c88826_g1	c88826_g1	12960	12440	-0.07812022	-0.108142922
c89999_g10	c89999_g10	12961	4110	-0.078123126	0.08251963
c81599_g1	c81599_g1	12962	6117	-0.078159568	0.037353469
c89215_g2	c89215_g2	12963	7846	-0.078191956	0.003366327
c89574_g1	c89574_g1	12964	4472	-0.078197228	0.07286738
c87471_g1	c87471_g1	12965	15512	-0.078287928	-0.380458622
c78832_g1	c78832_g1	12966	12300	-0.078327571	-0.103173054
c90801_g4	c90801_g4	12967	10117	-0.078337642	-0.045592914
c88987_g5	c88987_g5	12968	8762	-0.078374475	-0.0158567
c89563_g3	c89563_g3	12969	11687	-0.078396031	-0.08459697
c92501_g3	c92501_g3	12970	7403	-0.078396987	0.011984556
c86450_g2	c86450_g2	12971	8461	-0.078403439	-0.009291845
c80688_g2	c80688_g2	12972	3886	-0.07843271	0.088333764
c83692_g1	c83692_g1	12973	5926	-0.078463829	0.041337005
c87612_g7	c87612_g7	12974	7177	-0.078466294	0.016256344
c94593_g5	c94593_g5	12975	13747	-0.078474397	-0.165360791
c95169_g9	c95169_g9	12976	8902	-0.078485322	-0.01861087
c92259_g13	c92259_g13	12977	14589	-0.078497373	-0.229542924
c85765_g1	c85765_g1	12978	7189	-0.078519001	0.016070186
c97311_g2	c97311_g2	12979	4828	-0.078526069	0.064287345
c70492_g1	c70492_g1	12980	144	-0.078557488	0.675798829
c89281_g2	c89281_g2	12981	7819	-0.078573996	0.003911362
c95446_g6	c95446_g6	12982	3015	-0.078639488	0.11619365
c86627_g3	c86627_g3	12983	1004	-0.078665735	0.249592983
c73638_g1	c73638_g1	12984	2754	-0.078696598	0.125614184
c84740_g3	c84740_g3	12985	11177	-0.078707818	-0.070688508
c96223_g7	c96223_g7	12986	10547	-0.078762841	-0.055393898
c86734_g2	c86734_g2	12987	14145	-0.078768551	-0.192379162
c90664_g7	c90664_g7	12988	14806	-0.078770052	-0.250984951
c93185_g5	c93185_g5	12989	14130	-0.078777237	-0.19087697
c91952_g5	c91952_g5	12990	8531	-0.078779478	-0.010714183
c91218_g5	c91218_g5	12991	7110	-0.078783286	0.01735913
c96222_g2	c96222_g2	12992	13188	-0.078787587	-0.136618905
c94514_g1	c94514_g1	12993	8774	-0.078800705	-0.016023906
c88820_g2	c88820_g2	12994	6856	-0.078872658	0.021983457
c92503_g1	c92503_g1	12995	2896	-0.078879089	0.120320778
c91011_g7	c91011_g7	12996	11413	-0.078884585	-0.076727631
c79902_g1	c79902_g1	12997	1434	-0.078941411	0.199728114
c88807_g2	c88807_g2	12998	4895	-0.0789616	0.06273247
c88838_g3	c88838_g3	12999	2581	-0.078969723	0.132354134
c87841_g4	c87841_g4	13000	15435	-0.078995724	-0.358717127
c93947_g2	c93947_g2	13001	9495	-0.079018491	-0.031719224
c84345_g2	c84345_g2	13002	15722	-0.07903425	-0.471808725
c95076_g8	c95076_g8	13003	1426	-0.079063539	0.200650456
c96585_g1	c96585_g1	13004	6194	-0.079099773	0.035679632
c95258_g8	c95258_g8	13005	13934	-0.07911817	-0.176209648
c89178_g1	c89178_g1	13006	7490	-0.079145113	0.010600454
c87940_g3	c87940_g3	13007	4692	-0.079167791	0.067259747
c85993_g2	c85993_g2	13008	8863	-0.079203303	-0.0179137
c87326_g5	c87326_g5	13009	7761	-0.079216023	0.005041393
c88037_g3	c88037_g3	13010	9275	-0.079257291	-0.027131713
c94773_g5	c94773_g5	13011	2572	-0.079342593	0.132654675
c84563_g4	c84563_g4	13012	5531	-0.079366549	0.049216793
c90759_g4	c90759_g4	13013	2434	-0.079367379	0.138580239
c92208_g2	c92208_g2	13014	12005	-0.079384765	-0.094494427
c71041_g1	c71041_g1	13015	16211	-0.079405906	-1.771758923
c96079_g2	c96079_g2	13016	14641	-0.079407405	-0.233076135
c84377_g2	c84377_g2	13017	5747	-0.079425647	0.044941354
c95282_g1	c95282_g1	13018	2388	-0.079441223	0.140515594
c93319_g8	c93319_g8	13019	338	-0.079499853	0.445003915
c94008_g4	c94008_g4	13020	13032	-0.079519078	-0.129847779
c97125_g2	c97125_g2	13021	13613	-0.079536367	-0.1573498
c91889_g4	c91889_g4	13022	14510	-0.079554497	-0.222700673
c96848_g3	c96848_g3	13023	8066	-0.079557877	-0.00108135
c94330_g7	c94330_g7	13024	10178	-0.079578913	-0.047167585
c94371_g2	c94371_g2	13025	2768	-0.079596094	0.124621546
c95949_g3	c95949_g3	13026	8680	-0.079604151	-0.014276513
c93973_g2	c93973_g2	13027	12058	-0.079723642	-0.0958758
c96051_g2	c96051_g2	13028	967	-0.079741683	0.255807486
c92633_g12	c92633_g12	13029	2366	-0.079809513	0.141183352
c87491_g1	c87491_g1	13030	11425	-0.079812818	-0.077008397
c95494_g1	c95494_g1	13031	11276	-0.079826624	-0.073144729
c96245_g3	c96245_g3	13032	11021	-0.079829804	-0.067009135
c85213_g3	c85213_g3	13033	1467	-0.079831411	0.197458143
c90291_g11	c90291_g11	13034	5565	-0.07991993	0.048468152
c91812_g1	c91812_g1	13035	13017	-0.079974348	-0.129326963
c81570_g5	c81570_g5	13036	830	-0.0799797	0.276281839
c93138_g3	c93138_g3	13037	15042	-0.079987656	-0.279245211
c97188_g1	c97188_g1	13038	13863	-0.080031477	-0.171684598
c93024_g3	c93024_g3	13039	14486	-0.080045288	-0.219747164
c84321_g1	c84321_g1	13040	15024	-0.080114561	-0.276276279
c87721_g12	c87721_g12	13041	3610	-0.080158984	0.096640845
c78095_g3	c78095_g3	13042	3225	-0.080160142	0.108830096
c88776_g5	c88776_g5	13043	9957	-0.080160908	-0.041784059
c84925_g3	c84925_g3	13044	14189	-0.080170014	-0.195526123
c95165_g11	c95165_g11	13045	9258	-0.080197599	-0.026732237
c88564_g11	c88564_g11	13046	12562	-0.080219599	-0.112425493
c85820_g2	c85820_g2	13047	4724	-0.080244145	0.066436045
c93891_g6	c93891_g6	13048	4095	-0.080273337	0.082951035
c86786_g1	c86786_g1	13049	12289	-0.080280892	-0.102972974
c94272_g1	c94272_g1	13050	2788	-0.080392956	0.123920622
c92200_g6	c92200_g6	13051	7752	-0.080395731	0.005236147
c87097_g10	c87097_g10	13052	14389	-0.080407521	-0.210751903
c89896_g2	c89896_g2	13053	12252	-0.080440285	-0.10190818
c87886_g1	c87886_g1	13054	14408	-0.080457083	-0.212064575
c83889_g1	c83889_g1	13055	5397	-0.080457951	0.052020796
c82500_g2	c82500_g2	13056	5116	-0.080529386	0.057901511
c88809_g2	c88809_g2	13057	590	-0.080541057	0.332315024
c95083_g2	c95083_g2	13058	8574	-0.080600241	-0.011768162
c92477_g2	c92477_g2	13059	4084	-0.080640383	0.083264713
c85866_g1	c85866_g1	13060	697	-0.080645675	0.307937314
c94410_g3	c94410_g3	13061	15811	-0.080654074	-0.525063174
c87468_g7	c87468_g7	13062	4987	-0.080658722	0.060796375
c90771_g9	c90771_g9	13063	11245	-0.080689142	-0.072302007
c94018_g4	c94018_g4	13064	2683	-0.080702379	0.128164902
c91354_g12	c91354_g12	13065	7974	-0.080727447	0.000611167
c95327_g4	c95327_g4	13066	11402	-0.080759631	-0.076449078
c91698_g6	c91698_g6	13067	11808	-0.080804924	-0.088392926
c92785_g2	c92785_g2	13068	14105	-0.08082412	-0.189521919
c86232_g2	c86232_g2	13069	7163	-0.08082903	0.016566969
c88669_g12	c88669_g12	13070	9364	-0.080877746	-0.028769851
c93664_g3	c93664_g3	13071	388	-0.080952792	0.408798495
c91532_g3	c91532_g3	13072	12546	-0.080957019	-0.111999636
c90274_g8	c90274_g8	13073	14160	-0.080968336	-0.193424266
c42768_g1	c42768_g1	13074	3216	-0.080992812	0.109024968
c71683_g1	c71683_g1	13075	7739	-0.080996389	0.005414375
c89937_g1	c89937_g1	13076	2198	-0.081003662	0.148119652
c89672_g4	c89672_g4	13077	12472	-0.081017598	-0.109234544
c95718_g6	c95718_g6	13078	6901	-0.081073619	0.021139753
c94418_g6	c94418_g6	13079	8444	-0.081084788	-0.008959903
c96610_g1	c96610_g1	13080	13013	-0.081093242	-0.129156856
c93896_g6	c93896_g6	13081	13578	-0.081133055	-0.155517885
c90667_g7	c90667_g7	13082	12062	-0.081169556	-0.095931805
c94282_g4	c94282_g4	13083	14765	-0.081194434	-0.246694026
c96182_g2	c96182_g2	13084	5320	-0.081208687	0.053608229
c84993_g3	c84993_g3	13085	14548	-0.081240165	-0.225994274
c94262_g2	c94262_g2	13086	15517	-0.081283024	-0.38221126
c91621_g3	c91621_g3	13087	6810	-0.081288818	0.022961977
c95371_g2	c95371_g2	13088	13996	-0.081331845	-0.18014804
c76480_g1	c76480_g1	13089	1793	-0.08136938	0.172017143
c80824_g1	c80824_g1	13090	2713	-0.081391675	0.12683037
c85724_g1	c85724_g1	13091	14162	-0.081395504	-0.19358881
c78275_g1	c78275_g1	13092	6013	-0.081442978	0.039527399
c87242_g6	c87242_g6	13093	10899	-0.081480742	-0.064227912
c95280_g9	c95280_g9	13094	8743	-0.08149759	-0.01546353
c94920_g2	c94920_g2	13095	12959	-0.081524346	-0.127387572
c90154_g4	c90154_g4	13096	11616	-0.081542287	-0.082728051
c84284_g2	c84284_g2	13097	12550	-0.081554389	-0.112078637
c93177_g3	c93177_g3	13098	14674	-0.081580045	-0.235980251
c94773_g4	c94773_g4	13099	8855	-0.081582827	-0.017736594
c92567_g5	c92567_g5	13100	872	-0.081596479	0.269071417
c84170_g6	c84170_g6	13101	7442	-0.081620178	0.011545543
c91233_g1	c91233_g1	13102	8739	-0.081633972	-0.015420276
c76554_g1	c76554_g1	13103	1189	-0.081688186	0.224789105
c92668_g1	c92668_g1	13104	12383	-0.081696031	-0.105936722
c93510_g8	c93510_g8	13105	15505	-0.081703271	-0.378597755
c92988_g8	c92988_g8	13106	13435	-0.081727042	-0.148059544
c88041_g3	c88041_g3	13107	9196	-0.08180403	-0.025521774
c86126_g1	c86126_g1	13108	2058	-0.08181982	0.156473645
c95781_g2	c95781_g2	13109	12704	-0.081863629	-0.117007121
c86075_g1	c86075_g1	13110	6391	-0.081870941	0.031903729
c80323_g2	c80323_g2	13111	2569	-0.081959437	0.133006511
c80292_g1	c80292_g1	13112	13887	-0.081966143	-0.173136358
c94287_g4	c94287_g4	13113	15729	-0.082020449	-0.475402594
c85919_g4	c85919_g4	13114	1655	-0.082076238	0.181960455
c94676_g4	c94676_g4	13115	2247	-0.082148032	0.14629001
c84811_g3	c84811_g3	13116	1036	-0.082158297	0.244853908
c85764_g3	c85764_g3	13117	13015	-0.082161747	-0.129216985
c88548_g1	c88548_g1	13118	13929	-0.082207983	-0.176098147
c82412_g3	c82412_g3	13119	3251	-0.082209443	0.108052017
c87726_g3	c87726_g3	13120	4797	-0.082221735	0.064795916
c89074_g4	c89074_g4	13121	12773	-0.082224532	-0.119530544
c84221_g2	c84221_g2	13122	6083	-0.082229538	0.038026185
c83585_g1	c83585_g1	13123	14018	-0.082262835	-0.18223226
c93029_g8	c93029_g8	13124	4528	-0.082271084	0.071486514
c91064_g9	c91064_g9	13125	3839	-0.082296717	0.08976244
c97234_g4	c97234_g4	13126	1971	-0.082386977	0.161775946
c49618_g1	c49618_g1	13127	15428	-0.082437256	-0.356888465
c92380_g4	c92380_g4	13128	6797	-0.08247927	0.023283806
c94103_g9	c94103_g9	13129	14040	-0.082510896	-0.183602723
c88804_g3	c88804_g3	13130	2771	-0.082535818	0.12458317
c96387_g5	c96387_g5	13131	10123	-0.082608964	-0.045775572
c87556_g3	c87556_g3	13132	1651	-0.082641803	0.182199573
c87104_g6	c87104_g6	13133	3123	-0.08266613	0.112237501
c80059_g1	c80059_g1	13134	8201	-0.082711989	-0.003817205
c84348_g1	c84348_g1	13135	2273	-0.08278338	0.145308581
c93178_g1	c93178_g1	13136	11655	-0.082787989	-0.083694759
c91748_g3	c91748_g3	13137	2212	-0.08278896	0.147534472
c94648_g1	c94648_g1	13138	14122	-0.082803859	-0.190585384
c83799_g1	c83799_g1	13139	646	-0.082849801	0.317636548
c90633_g1	c90633_g1	13140	8047	-0.082865704	-0.000666115
c84616_g3	c84616_g3	13141	12256	-0.082871171	-0.101958806
c85830_g4	c85830_g4	13142	3954	-0.08287232	0.086463135
c94019_g10	c94019_g10	13143	8601	-0.082883389	-0.012422961
c90397_g5	c90397_g5	13144	10200	-0.082999129	-0.047636915
c90928_g1	c90928_g1	13145	7547	-0.083056469	0.009384677
c87449_g2	c87449_g2	13146	12507	-0.08306573	-0.110710272
c85512_g1	c85512_g1	13147	10593	-0.083085039	-0.056498499
c92387_g1	c92387_g1	13148	14215	-0.083135539	-0.197462235
c86139_g1	c86139_g1	13149	4223	-0.083153837	0.079802719
c93109_g4	c93109_g4	13150	8024	-0.083235378	-0.000231024
c95286_g1	c95286_g1	13151	14608	-0.08324923	-0.230545626
c97194_g2	c97194_g2	13152	15219	-0.083257796	-0.307742647
c93054_g2	c93054_g2	13153	2336	-0.083260014	0.142341612
c86389_g3	c86389_g3	13154	10901	-0.083265213	-0.064318195
c89672_g3	c89672_g3	13155	14396	-0.083275467	-0.211159879
c85938_g1	c85938_g1	13156	445	-0.083282534	0.384943157
c94923_g1	c94923_g1	13157	10276	-0.083340713	-0.0493367
c94624_g1	c94624_g1	13158	947	-0.083347767	0.25941669
c87350_g7	c87350_g7	13159	14021	-0.083356577	-0.182435977
c88275_g5	c88275_g5	13160	10964	-0.083357809	-0.065767142
c93259_g1	c93259_g1	13161	9372	-0.083431769	-0.028934867
c70016_g1	c70016_g1	13162	8666	-0.083479291	-0.014004304
c94349_g5	c94349_g5	13163	11948	-0.08350735	-0.092556566
c85758_g10	c85758_g10	13164	12509	-0.083512862	-0.110789946
c92832_g3	c92832_g3	13165	9298	-0.083528403	-0.027503358
c83579_g1	c83579_g1	13166	10501	-0.083564704	-0.053919309
c81431_g2	c81431_g2	13167	108	-0.083605441	0.778752852
c81761_g1	c81761_g1	13168	6559	-0.083616358	0.02826135
c91637_g5	c91637_g5	13169	8399	-0.083634316	-0.008193369
c86935_g3	c86935_g3	13170	10512	-0.083637176	-0.054253722
c85199_g1	c85199_g1	13171	14468	-0.083686383	-0.218506578
c96245_g6	c96245_g6	13172	9827	-0.083689473	-0.039199509
c92950_g4	c92950_g4	13173	12218	-0.083692835	-0.100689135
c90143_g2	c90143_g2	13174	10537	-0.083713302	-0.055061745
c88165_g3	c88165_g3	13175	535	-0.083715053	0.346618937
c94860_g3	c94860_g3	13176	10884	-0.083722209	-0.064027674
c84056_g3	c84056_g3	13177	4996	-0.083737435	0.060611717
c95916_g4	c95916_g4	13178	2980	-0.083775677	0.117658232
c88142_g4	c88142_g4	13179	8786	-0.08382595	-0.016210689
c90889_g2	c90889_g2	13180	15402	-0.083869392	-0.349949999
c90778_g2	c90778_g2	13181	2635	-0.083896265	0.130201988
c94896_g11	c94896_g11	13182	7292	-0.083926689	0.013927662
c81228_g2	c81228_g2	13183	3859	-0.084009354	0.089227387
c81552_g1	c81552_g1	13184	2946	-0.084011561	0.11870254
c86965_g5	c86965_g5	13185	14322	-0.084019111	-0.205019173
c78151_g1	c78151_g1	13186	879	-0.084026376	0.26815357
c95951_g2	c95951_g2	13187	11318	-0.084028658	-0.074191811
c81985_g1	c81985_g1	13188	880	-0.084037603	0.268147622
c94514_g2	c94514_g2	13189	10279	-0.084052778	-0.049447898
c94065_g8	c94065_g8	13190	6757	-0.08409466	0.023986115
c76668_g2	c76668_g2	13191	1729	-0.084124125	0.176923179
c94628_g4	c94628_g4	13192	15048	-0.084199942	-0.280639705
c81871_g6	c81871_g6	13193	10303	-0.084235877	-0.04981465
c85347_g10	c85347_g10	13194	13918	-0.084255313	-0.175307078
c90807_g9	c90807_g9	13195	2861	-0.084256746	0.121281396
c93327_g6	c93327_g6	13196	2877	-0.084319572	0.12094689
c97583_g1	c97583_g1	13197	11945	-0.084321641	-0.092478174
c89426_g4	c89426_g4	13198	14241	-0.084337445	-0.199028618
